8aj2_B     6qbr_B  8aj2B     6qbrB gtm1=  0.97746 gtm2=  0.96036 gbest= 0.977460  gdtts=   0.9729
8aj2_B     3d5p_B  8aj2B     3d5pB gtm1=  0.47667 gtm2=  0.74863 gbest= 0.748630  gdtts=   0.7439
8aj2_B     8g0k_D  8aj2B     8g0kD gtm1=  0.45537 gtm2=  0.50934 gbest= 0.509340  gdtts=   0.5337
8aj2_B     8g0k_B  8aj2B     8g0kB gtm1=  0.45319 gtm2=  0.50842 gbest= 0.508420  gdtts=   0.5802
8aj2_B     8bd1_B  8aj2B     8bd1B gtm1=  0.38696 gtm2=  0.59967 gbest= 0.599670  gdtts=   0.6227
8aj2_B     5t0v_Q  8aj2B     5t0vQ gtm1=  0.31708 gtm2=  0.50324 gbest= 0.503240  gdtts=   0.5452
8aj2_B     8gqq_A  8aj2B     8gqqA gtm1=  0.28185 gtm2=  0.50324 gbest= 0.503240  gdtts=   0.5281
8aj2_B     5zc1_D  8aj2B     5zc1D gtm1=  0.28016 gtm2=  0.50959 gbest= 0.509590  gdtts=   0.5529
8aj2_B     6mwm_A  8aj2B     6mwmA gtm1=  0.27533 gtm2=  0.57919 gbest= 0.579190  gdtts=   0.5854
8aj2_B     6mwm_A  8aj2B     6mwmA gtm1=  0.27350 gtm2=  0.58291 gbest= 0.582910  gdtts=   0.6026
8aj2_B     6mwm_A  8aj2B     6mwmA gtm1=  0.27224 gtm2=  0.56800 gbest= 0.568000  gdtts=   0.5886
8aj2_B     6mwm_A  8aj2B     6mwmA gtm1=  0.27206 gtm2=  0.56439 gbest= 0.564390  gdtts=   0.5949
8aj2_B     6mwm_A  8aj2B     6mwmA gtm1=  0.27177 gtm2=  0.56465 gbest= 0.564650  gdtts=   0.5949
8aj2_B     6mwm_A  8aj2B     6mwmA gtm1=  0.27136 gtm2=  0.56145 gbest= 0.561450  gdtts=   0.5854
8aj2_B     6mwm_A  8aj2B     6mwmA gtm1=  0.27124 gtm2=  0.56405 gbest= 0.564050  gdtts=   0.5918
8aj2_B     6mwm_A  8aj2B     6mwmA gtm1=  0.27112 gtm2=  0.56204 gbest= 0.562040  gdtts=   0.5918
8aj2_B     6mwm_A  8aj2B     6mwmA gtm1=  0.27093 gtm2=  0.56835 gbest= 0.568350  gdtts=   0.5918
8aj2_B     6mwm_A  8aj2B     6mwmA gtm1=  0.26964 gtm2=  0.56027 gbest= 0.560270  gdtts=   0.5918
8aj2_B     6mwm_A  8aj2B     6mwmA gtm1=  0.26934 gtm2=  0.56091 gbest= 0.560910  gdtts=   0.5897
8aj2_B     3gxw_B  8aj2B     3gxwB gtm1=  0.26726 gtm2=  0.50169 gbest= 0.501690  gdtts=   0.5586
8aj2_B     6mwm_A  8aj2B     6mwmA gtm1=  0.26720 gtm2=  0.56393 gbest= 0.563930  gdtts=   0.6058
8aj2_B     5utv_A  8aj2B     5utvA gtm1=  0.26636 gtm2=  0.59569 gbest= 0.595690  gdtts=   0.6100
8aj2_B     5utv_A  8aj2B     5utvA gtm1=  0.26612 gtm2=  0.59252 gbest= 0.592520  gdtts=   0.6167
8aj2_B     5utv_A  8aj2B     5utvA gtm1=  0.26482 gtm2=  0.58972 gbest= 0.589720  gdtts=   0.6115
8aj2_B     5utv_A  8aj2B     5utvA gtm1=  0.26457 gtm2=  0.58795 gbest= 0.587950  gdtts=   0.6167
8aj2_B     5utv_A  8aj2B     5utvA gtm1=  0.26428 gtm2=  0.58376 gbest= 0.583760  gdtts=   0.6167
8aj2_B     5utv_A  8aj2B     5utvA gtm1=  0.26395 gtm2=  0.58417 gbest= 0.584170  gdtts=   0.6133
8aj2_B     5utv_A  8aj2B     5utvA gtm1=  0.26368 gtm2=  0.58391 gbest= 0.583910  gdtts=   0.6067
8aj2_B     5utv_A  8aj2B     5utvA gtm1=  0.26367 gtm2=  0.58709 gbest= 0.587090  gdtts=   0.6216
8aj2_B     5utv_A  8aj2B     5utvA gtm1=  0.26351 gtm2=  0.58900 gbest= 0.589000  gdtts=   0.6216
8aj2_B     5utv_A  8aj2B     5utvA gtm1=  0.26337 gtm2=  0.58285 gbest= 0.582850  gdtts=   0.6216
8aj2_B     5utv_A  8aj2B     5utvA gtm1=  0.26327 gtm2=  0.57808 gbest= 0.578080  gdtts=   0.6000
8aj2_B     5utv_A  8aj2B     5utvA gtm1=  0.26268 gtm2=  0.58476 gbest= 0.584760  gdtts=   0.6216
8aj2_B     5utv_A  8aj2B     5utvA gtm1=  0.26238 gtm2=  0.57731 gbest= 0.577310  gdtts=   0.6033
8aj2_B     5utv_A  8aj2B     5utvA gtm1=  0.26235 gtm2=  0.58634 gbest= 0.586340  gdtts=   0.6164
8aj2_B     5utv_A  8aj2B     5utvA gtm1=  0.26215 gtm2=  0.58322 gbest= 0.583220  gdtts=   0.6115
8aj2_B     5utv_A  8aj2B     5utvA gtm1=  0.26213 gtm2=  0.57797 gbest= 0.577970  gdtts=   0.6133
8aj2_B     5utv_A  8aj2B     5utvA gtm1=  0.26212 gtm2=  0.57918 gbest= 0.579180  gdtts=   0.6216
8aj2_B     6mwm_A  8aj2B     6mwmA gtm1=  0.26127 gtm2=  0.55164 gbest= 0.551640  gdtts=   0.5897
8aj2_B     2mdp_A  8aj2B     2mdpA gtm1=  0.25987 gtm2=  0.52487 gbest= 0.524870  gdtts=   0.5513
8aj2_B     5utv_A  8aj2B     5utvA gtm1=  0.25984 gtm2=  0.56408 gbest= 0.564080  gdtts=   0.6115
8aj2_B     5utv_A  8aj2B     5utvA gtm1=  0.25740 gtm2=  0.56533 gbest= 0.565330  gdtts=   0.6062
8aj2_B     2mdp_A  8aj2B     2mdpA gtm1=  0.25640 gtm2=  0.51565 gbest= 0.515650  gdtts=   0.5362
8aj2_B     2mdp_A  8aj2B     2mdpA gtm1=  0.25609 gtm2=  0.50755 gbest= 0.507550  gdtts=   0.5455
8aj2_B     5zg9_B  8aj2B     5zg9B gtm1=  0.25513 gtm2=  0.54989 gbest= 0.549890  gdtts=   0.6357
8aj2_B     2i5u_A  8aj2B     2i5uA gtm1=  0.25491 gtm2=  0.57077 gbest= 0.570770  gdtts=   0.6233
8aj2_B     5utv_A  8aj2B     5utvA gtm1=  0.25420 gtm2=  0.56726 gbest= 0.567260  gdtts=   0.6076
8aj2_B     7u67_K  8aj2B     7u67K gtm1=  0.25329 gtm2=  0.51430 gbest= 0.514300  gdtts=   0.5833
8aj2_B     7u67_H  8aj2B     7u67H gtm1=  0.25329 gtm2=  0.51430 gbest= 0.514300  gdtts=   0.5833
8aj2_B     7u67_G  8aj2B     7u67G gtm1=  0.25329 gtm2=  0.51429 gbest= 0.514290  gdtts=   0.5833
8aj2_B     7u67_I  8aj2B     7u67I gtm1=  0.25329 gtm2=  0.51429 gbest= 0.514290  gdtts=   0.5833
8aj2_B     7u67_J  8aj2B     7u67J gtm1=  0.25329 gtm2=  0.51429 gbest= 0.514290  gdtts=   0.5833
8aj2_B     7u67_L  8aj2B     7u67L gtm1=  0.25329 gtm2=  0.51429 gbest= 0.514290  gdtts=   0.5833
8aj2_B     7u66_J  8aj2B     7u66J gtm1=  0.25329 gtm2=  0.51425 gbest= 0.514250  gdtts=   0.5867
8aj2_B     7u66_H  8aj2B     7u66H gtm1=  0.25329 gtm2=  0.51425 gbest= 0.514250  gdtts=   0.5867
8aj2_B     7u66_I  8aj2B     7u66I gtm1=  0.25329 gtm2=  0.51425 gbest= 0.514250  gdtts=   0.5867
8aj2_B     7u66_G  8aj2B     7u66G gtm1=  0.25329 gtm2=  0.51424 gbest= 0.514240  gdtts=   0.5867
8aj2_B     7u66_K  8aj2B     7u66K gtm1=  0.25329 gtm2=  0.51424 gbest= 0.514240  gdtts=   0.5867
8aj2_B     7u66_L  8aj2B     7u66L gtm1=  0.25329 gtm2=  0.51424 gbest= 0.514240  gdtts=   0.5867
8aj2_B     6b46_I  8aj2B     6b46I gtm1=  0.25254 gtm2=  0.53840 gbest= 0.538400  gdtts=   0.6007
8aj2_B     6b46_J  8aj2B     6b46J gtm1=  0.25253 gtm2=  0.53840 gbest= 0.538400  gdtts=   0.6007
8aj2_B     5zg9_A  8aj2B     5zg9A gtm1=  0.24946 gtm2=  0.52809 gbest= 0.528090  gdtts=   0.6324
8aj2_B     5xlo_M  8aj2B     5xloM gtm1=  0.24921 gtm2=  0.53911 gbest= 0.539110  gdtts=   0.6107
8aj2_B     5xlo_N  8aj2B     5xloN gtm1=  0.24921 gtm2=  0.53911 gbest= 0.539110  gdtts=   0.6107
8aj2_B     5xlp_M  8aj2B     5xlpM gtm1=  0.24911 gtm2=  0.53918 gbest= 0.539180  gdtts=   0.6000
8aj2_B     4agh_A  8aj2B     4aghA gtm1=  0.24832 gtm2=  0.53880 gbest= 0.538800  gdtts=   0.6196
8aj2_B     4bhm_A  8aj2B     4bhmA gtm1=  0.24754 gtm2=  0.53972 gbest= 0.539720  gdtts=   0.6123
8aj2_B     2kqw_A  8aj2B     2kqwA gtm1=  0.24736 gtm2=  0.62626 gbest= 0.626260  gdtts=   0.6288
8aj2_B     4bhm_C  8aj2B     4bhmC gtm1=  0.24687 gtm2=  0.53662 gbest= 0.536620  gdtts=   0.6123
8aj2_B     4bhm_B  8aj2B     4bhmB gtm1=  0.24385 gtm2=  0.53967 gbest= 0.539670  gdtts=   0.6250
8aj2_B     5uz9_I  8aj2B     5uz9I gtm1=  0.24366 gtm2=  0.53183 gbest= 0.531830  gdtts=   0.5978
8aj2_B     2lw5_A  8aj2B     2lw5A gtm1=  0.24362 gtm2=  0.51718 gbest= 0.517180  gdtts=   0.5607
8aj2_B     5uz9_J  8aj2B     5uz9J gtm1=  0.24351 gtm2=  0.53188 gbest= 0.531880  gdtts=   0.5978
8aj2_B     4bhm_F  8aj2B     4bhmF gtm1=  0.24274 gtm2=  0.53161 gbest= 0.531610  gdtts=   0.6140
8aj2_B     5uz9_I  8aj2B     5uz9I gtm1=  0.24244 gtm2=  0.52756 gbest= 0.527560  gdtts=   0.5978
8aj2_B     5uz9_J  8aj2B     5uz9J gtm1=  0.24244 gtm2=  0.52755 gbest= 0.527550  gdtts=   0.5978
8aj2_B     5uz9_J  8aj2B     5uz9J gtm1=  0.24227 gtm2=  0.52843 gbest= 0.528430  gdtts=   0.6014
8aj2_B     5uz9_I  8aj2B     5uz9I gtm1=  0.24227 gtm2=  0.52842 gbest= 0.528420  gdtts=   0.6014
8aj2_B     5uz9_I  8aj2B     5uz9I gtm1=  0.24213 gtm2=  0.52674 gbest= 0.526740  gdtts=   0.6014
8aj2_B     5uz9_J  8aj2B     5uz9J gtm1=  0.24213 gtm2=  0.52674 gbest= 0.526740  gdtts=   0.6014
8aj2_B     2lw5_A  8aj2B     2lw5A gtm1=  0.24204 gtm2=  0.51856 gbest= 0.518560  gdtts=   0.5571
8aj2_B     2lw5_A  8aj2B     2lw5A gtm1=  0.24165 gtm2=  0.51897 gbest= 0.518970  gdtts=   0.5607
8aj2_B     5uz9_J  8aj2B     5uz9J gtm1=  0.24110 gtm2=  0.52918 gbest= 0.529180  gdtts=   0.6066
8aj2_B     5uz9_I  8aj2B     5uz9I gtm1=  0.24110 gtm2=  0.52918 gbest= 0.529180  gdtts=   0.6066
8aj2_B     2kqw_A  8aj2B     2kqwA gtm1=  0.24104 gtm2=  0.59944 gbest= 0.599440  gdtts=   0.6680
8aj2_B     4bhm_D  8aj2B     4bhmD gtm1=  0.24087 gtm2=  0.54750 gbest= 0.547500  gdtts=   0.6364
8aj2_B     5y18_A  8aj2B     5y18A gtm1=  0.24085 gtm2=  0.52572 gbest= 0.525720  gdtts=   0.6667
8aj2_B     2lw5_A  8aj2B     2lw5A gtm1=  0.24060 gtm2=  0.50309 gbest= 0.503090  gdtts=   0.5607
8aj2_B     5grq_B  8aj2B     5grqB gtm1=  0.24045 gtm2=  0.51805 gbest= 0.518050  gdtts=   0.6629
8aj2_B     2lw5_A  8aj2B     2lw5A gtm1=  0.24017 gtm2=  0.50181 gbest= 0.501810  gdtts=   0.5599
8aj2_B     2lw5_A  8aj2B     2lw5A gtm1=  0.23996 gtm2=  0.52798 gbest= 0.527980  gdtts=   0.5662
8aj2_B     2lw5_A  8aj2B     2lw5A gtm1=  0.23977 gtm2=  0.50102 gbest= 0.501020  gdtts=   0.5679
8aj2_B     4bhm_E  8aj2B     4bhmE gtm1=  0.23977 gtm2=  0.53621 gbest= 0.536210  gdtts=   0.6157
8aj2_B     2lw5_A  8aj2B     2lw5A gtm1=  0.23794 gtm2=  0.50608 gbest= 0.506080  gdtts=   0.5725
8aj2_B     2ltd_B  8aj2B     2ltdB gtm1=  0.23783 gtm2=  0.52214 gbest= 0.522140  gdtts=   0.6157
8aj2_B     2l3a_B  8aj2B     2l3aB gtm1=  0.23552 gtm2=  0.50404 gbest= 0.504040  gdtts=   0.5588
8aj2_B     2ltd_A  8aj2B     2ltdA gtm1=  0.23461 gtm2=  0.51781 gbest= 0.517810  gdtts=   0.6082
8aj2_B     2ltd_A  8aj2B     2ltdA gtm1=  0.23425 gtm2=  0.52550 gbest= 0.525500  gdtts=   0.6192
8aj2_B     2ltd_B  8aj2B     2ltdB gtm1=  0.23402 gtm2=  0.51584 gbest= 0.515840  gdtts=   0.6326
8aj2_B     2ltd_A  8aj2B     2ltdA gtm1=  0.23335 gtm2=  0.51238 gbest= 0.512380  gdtts=   0.6174
8aj2_B     2l3a_B  8aj2B     2l3aB gtm1=  0.23325 gtm2=  0.50453 gbest= 0.504530  gdtts=   0.5808
8aj2_B     2ltd_A  8aj2B     2ltdA gtm1=  0.23309 gtm2=  0.51465 gbest= 0.514650  gdtts=   0.6192
8aj2_B     2ltd_B  8aj2B     2ltdB gtm1=  0.23291 gtm2=  0.51400 gbest= 0.514000  gdtts=   0.6288
8aj2_B     2ltd_A  8aj2B     2ltdA gtm1=  0.23289 gtm2=  0.50834 gbest= 0.508340  gdtts=   0.6098
8aj2_B     2ltd_B  8aj2B     2ltdB gtm1=  0.23193 gtm2=  0.51290 gbest= 0.512900  gdtts=   0.6462
8aj2_B     2l3a_B  8aj2B     2l3aB gtm1=  0.23121 gtm2=  0.51484 gbest= 0.514840  gdtts=   0.5938
8aj2_B     2d8h_A  8aj2B     2d8hA gtm1=  0.23114 gtm2=  0.50033 gbest= 0.500330  gdtts=   0.6061
8aj2_B     2ltd_B  8aj2B     2ltdB gtm1=  0.23090 gtm2=  0.50937 gbest= 0.509370  gdtts=   0.6423
8aj2_B     2ltd_B  8aj2B     2ltdB gtm1=  0.23081 gtm2=  0.50889 gbest= 0.508890  gdtts=   0.6423
8aj2_B     2ed0_A  8aj2B     2ed0A gtm1=  0.23063 gtm2=  0.51619 gbest= 0.516190  gdtts=   0.6000
8aj2_B     2ltd_B  8aj2B     2ltdB gtm1=  0.23059 gtm2=  0.50590 gbest= 0.505900  gdtts=   0.6308
8aj2_B     2ltd_A  8aj2B     2ltdA gtm1=  0.23050 gtm2=  0.50898 gbest= 0.508980  gdtts=   0.6098
8aj2_B     2ltd_B  8aj2B     2ltdB gtm1=  0.23046 gtm2=  0.50095 gbest= 0.500950  gdtts=   0.6326
8aj2_B     2l3a_B  8aj2B     2l3aB gtm1=  0.23039 gtm2=  0.50109 gbest= 0.501090  gdtts=   0.5846
8aj2_B     2ltd_A  8aj2B     2ltdA gtm1=  0.23037 gtm2=  0.50333 gbest= 0.503330  gdtts=   0.6154
8aj2_B     2ltd_A  8aj2B     2ltdA gtm1=  0.22995 gtm2=  0.51273 gbest= 0.512730  gdtts=   0.6367
8aj2_B     2ltd_A  8aj2B     2ltdA gtm1=  0.22965 gtm2=  0.50681 gbest= 0.506810  gdtts=   0.6231
8aj2_B     2ltd_A  8aj2B     2ltdA gtm1=  0.22943 gtm2=  0.50760 gbest= 0.507600  gdtts=   0.6269
8aj2_B     2ltd_B  8aj2B     2ltdB gtm1=  0.22943 gtm2=  0.50327 gbest= 0.503270  gdtts=   0.6385
8aj2_B     2ltd_A  8aj2B     2ltdA gtm1=  0.22880 gtm2=  0.50404 gbest= 0.504040  gdtts=   0.6154
8aj2_B     2l3a_A  8aj2B     2l3aA gtm1=  0.22860 gtm2=  0.50041 gbest= 0.500410  gdtts=   0.6250
8aj2_B     2m0y_A  8aj2B     2m0yA gtm1=  0.22840 gtm2=  0.54039 gbest= 0.540390  gdtts=   0.6389
8aj2_B     2ed0_A  8aj2B     2ed0A gtm1=  0.22827 gtm2=  0.50323 gbest= 0.503230  gdtts=   0.5923
8aj2_B     2ltd_B  8aj2B     2ltdB gtm1=  0.22774 gtm2=  0.50291 gbest= 0.502910  gdtts=   0.6346
8aj2_B     2ltd_B  8aj2B     2ltdB gtm1=  0.22735 gtm2=  0.50460 gbest= 0.504600  gdtts=   0.6445
8aj2_B     6jsx_A  8aj2B     6jsxA gtm1=  0.22714 gtm2=  0.52440 gbest= 0.524400  gdtts=   0.6310
8aj2_B     7oid_v  8aj2B     7oidv gtm1=  0.22712 gtm2=  0.53995 gbest= 0.539950  gdtts=   0.6231
8aj2_B     6jsx_B  8aj2B     6jsxB gtm1=  0.22707 gtm2=  0.51816 gbest= 0.518160  gdtts=   0.6172
8aj2_B     2ed0_A  8aj2B     2ed0A gtm1=  0.22641 gtm2=  0.50146 gbest= 0.501460  gdtts=   0.6038
8aj2_B     2myx_A  8aj2B     2myxA gtm1=  0.22634 gtm2=  0.50347 gbest= 0.503470  gdtts=   0.5224
8aj2_B     7qh6_v  8aj2B     7qh6v gtm1=  0.22624 gtm2=  0.53893 gbest= 0.538930  gdtts=   0.6346
8aj2_B     2m0y_A  8aj2B     2m0yA gtm1=  0.22610 gtm2=  0.53339 gbest= 0.533390  gdtts=   0.6492
8aj2_B     8qu5_v  8aj2B     8qu5v gtm1=  0.22597 gtm2=  0.52226 gbest= 0.522260  gdtts=   0.6212
8aj2_B     2m0y_A  8aj2B     2m0yA gtm1=  0.22557 gtm2=  0.53375 gbest= 0.533750  gdtts=   0.6290
8aj2_B     5oom_v  8aj2B     5oomv gtm1=  0.22551 gtm2=  0.52181 gbest= 0.521810  gdtts=   0.6174
8aj2_B     2m0y_A  8aj2B     2m0yA gtm1=  0.22528 gtm2=  0.52697 gbest= 0.526970  gdtts=   0.6310
8aj2_B     2m0y_A  8aj2B     2m0yA gtm1=  0.22428 gtm2=  0.52614 gbest= 0.526140  gdtts=   0.6452
8aj2_B     7oie_v  8aj2B     7oiev gtm1=  0.22424 gtm2=  0.53706 gbest= 0.537060  gdtts=   0.6349
8aj2_B     2m0y_A  8aj2B     2m0yA gtm1=  0.22409 gtm2=  0.52261 gbest= 0.522610  gdtts=   0.6290
8aj2_B     7oi7_v  8aj2B     7oi7v gtm1=  0.22345 gtm2=  0.53479 gbest= 0.534790  gdtts=   0.6349
8aj2_B     8k2b_v  8aj2B     8k2bv gtm1=  0.22332 gtm2=  0.53289 gbest= 0.532890  gdtts=   0.6310
8aj2_B     7oi6_v  8aj2B     7oi6v gtm1=  0.22294 gtm2=  0.53143 gbest= 0.531430  gdtts=   0.6289
8aj2_B     2m0y_A  8aj2B     2m0yA gtm1=  0.22287 gtm2=  0.52123 gbest= 0.521230  gdtts=   0.6331
8aj2_B     2m0y_A  8aj2B     2m0yA gtm1=  0.22268 gtm2=  0.51715 gbest= 0.517150  gdtts=   0.6371
8aj2_B     2m0y_A  8aj2B     2m0yA gtm1=  0.22234 gtm2=  0.51716 gbest= 0.517160  gdtts=   0.6331
8aj2_B     2m0y_A  8aj2B     2m0yA gtm1=  0.22228 gtm2=  0.50572 gbest= 0.505720  gdtts=   0.6129
8aj2_B     8pk0_v  8aj2B     8pk0v gtm1=  0.22227 gtm2=  0.53603 gbest= 0.536030  gdtts=   0.6613
8aj2_B     7oi8_v  8aj2B     7oi8v gtm1=  0.22217 gtm2=  0.52122 gbest= 0.521220  gdtts=   0.6310
8aj2_B     2m0y_A  8aj2B     2m0yA gtm1=  0.22214 gtm2=  0.52159 gbest= 0.521590  gdtts=   0.6452
8aj2_B     2m0y_A  8aj2B     2m0yA gtm1=  0.22209 gtm2=  0.51879 gbest= 0.518790  gdtts=   0.6492
8aj2_B     2ltd_A  8aj2B     2ltdA gtm1=  0.22190 gtm2=  0.50034 gbest= 0.500340  gdtts=   0.6411
8aj2_B     8qsj_v  8aj2B     8qsjv gtm1=  0.22186 gtm2=  0.52740 gbest= 0.527400  gdtts=   0.6508
8aj2_B     7pd3_v  8aj2B     7pd3v gtm1=  0.22148 gtm2=  0.52878 gbest= 0.528780  gdtts=   0.6429
8aj2_B     2m0y_A  8aj2B     2m0yA gtm1=  0.22099 gtm2=  0.51036 gbest= 0.510360  gdtts=   0.6389
8aj2_B     2m0y_A  8aj2B     2m0yA gtm1=  0.22098 gtm2=  0.50669 gbest= 0.506690  gdtts=   0.6411
8aj2_B     2m0y_A  8aj2B     2m0yA gtm1=  0.22095 gtm2=  0.50839 gbest= 0.508390  gdtts=   0.6129
8aj2_B     2m0y_A  8aj2B     2m0yA gtm1=  0.22074 gtm2=  0.51503 gbest= 0.515030  gdtts=   0.6557
8aj2_B     2m0y_A  8aj2B     2m0yA gtm1=  0.22062 gtm2=  0.51533 gbest= 0.515330  gdtts=   0.6492
8aj2_B     2m0y_A  8aj2B     2m0yA gtm1=  0.22058 gtm2=  0.50812 gbest= 0.508120  gdtts=   0.6573
8aj2_B     7odr_v  8aj2B     7odrv gtm1=  0.22012 gtm2=  0.50433 gbest= 0.504330  gdtts=   0.6094
8aj2_B     7o9k_v  8aj2B     7o9kv gtm1=  0.22004 gtm2=  0.51741 gbest= 0.517410  gdtts=   0.6310
8aj2_B     2m0y_A  8aj2B     2m0yA gtm1=  0.21998 gtm2=  0.52227 gbest= 0.522270  gdtts=   0.6352
8aj2_B    7po4_zb  8aj2B    7po4zb gtm1=  0.21986 gtm2=  0.52006 gbest= 0.520060  gdtts=   0.6406
8aj2_B     7o9m_v  8aj2B     7o9mv gtm1=  0.21948 gtm2=  0.53097 gbest= 0.530970  gdtts=   0.6508
8aj2_B     7of5_v  8aj2B     7of5v gtm1=  0.21934 gtm2=  0.52555 gbest= 0.525550  gdtts=   0.6468
8aj2_B     7of2_v  8aj2B     7of2v gtm1=  0.21921 gtm2=  0.52939 gbest= 0.529390  gdtts=   0.6429
8aj2_B     7odt_v  8aj2B     7odtv gtm1=  0.21918 gtm2=  0.50956 gbest= 0.509560  gdtts=   0.6429
8aj2_B     7a5h_v  8aj2B     7a5hv gtm1=  0.21898 gtm2=  0.52641 gbest= 0.526410  gdtts=   0.6492
8aj2_B     5mf9_A  8aj2B     5mf9A gtm1=  0.21893 gtm2=  0.51321 gbest= 0.513210  gdtts=   0.5040
8aj2_B     7of3_v  8aj2B     7of3v gtm1=  0.21890 gtm2=  0.52261 gbest= 0.522610  gdtts=   0.6468
8aj2_B     2zc2_B  8aj2B     2zc2B gtm1=  0.21872 gtm2=  0.50470 gbest= 0.504700  gdtts=   0.6568
8aj2_B     2m0y_A  8aj2B     2m0yA gtm1=  0.21861 gtm2=  0.51088 gbest= 0.510880  gdtts=   0.6475
8aj2_B     7of7_v  8aj2B     7of7v gtm1=  0.21799 gtm2=  0.52762 gbest= 0.527620  gdtts=   0.6492
8aj2_B     7oic_v  8aj2B     7oicv gtm1=  0.21790 gtm2=  0.51542 gbest= 0.515420  gdtts=   0.6411
8aj2_B     2ltt_B  8aj2B     2lttB gtm1=  0.21782 gtm2=  0.50517 gbest= 0.505170  gdtts=   0.6210
8aj2_B     2n3g_A  8aj2B     2n3gA gtm1=  0.21767 gtm2=  0.50119 gbest= 0.501190  gdtts=   0.6516
8aj2_B     7of0_v  8aj2B     7of0v gtm1=  0.21757 gtm2=  0.52126 gbest= 0.521260  gdtts=   0.6492
8aj2_B     2n3g_A  8aj2B     2n3gA gtm1=  0.21753 gtm2=  0.50080 gbest= 0.500800  gdtts=   0.6516
8aj2_B     2ltt_A  8aj2B     2lttA gtm1=  0.21738 gtm2=  0.50424 gbest= 0.504240  gdtts=   0.6210
8aj2_B     3pm7_A  8aj2B     3pm7A gtm1=  0.21735 gtm2=  0.52054 gbest= 0.520540  gdtts=   0.6864
8aj2_B     7a5j_v  8aj2B     7a5jv gtm1=  0.21726 gtm2=  0.52661 gbest= 0.526610  gdtts=   0.6434
