8aj2_A     6qbr_A  8aj2A     6qbrA gtm1=  0.99271 gtm2=  0.96589 gbest= 0.992710  gdtts=   0.9907
8aj2_A     8g0k_D  8aj2A     8g0kD gtm1=  0.47590 gtm2=  0.52007 gbest= 0.520070  gdtts=   0.5789
8aj2_A     8bd1_B  8aj2A     8bd1B gtm1=  0.39651 gtm2=  0.59658 gbest= 0.596580  gdtts=   0.6181
8aj2_A     6mwm_A  8aj2A     6mwmA gtm1=  0.28207 gtm2=  0.58013 gbest= 0.580130  gdtts=   0.5886
8aj2_A     6mwm_A  8aj2A     6mwmA gtm1=  0.28204 gtm2=  0.57186 gbest= 0.571860  gdtts=   0.5750
8aj2_A     6mwm_A  8aj2A     6mwmA gtm1=  0.28127 gtm2=  0.57234 gbest= 0.572340  gdtts=   0.5949
8aj2_A     6mwm_A  8aj2A     6mwmA gtm1=  0.28101 gtm2=  0.57423 gbest= 0.574230  gdtts=   0.5823
8aj2_A     6mwm_A  8aj2A     6mwmA gtm1=  0.28066 gtm2=  0.57303 gbest= 0.573030  gdtts=   0.5886
8aj2_A     6mwm_A  8aj2A     6mwmA gtm1=  0.27996 gtm2=  0.56078 gbest= 0.560780  gdtts=   0.5750
8aj2_A     6mwm_A  8aj2A     6mwmA gtm1=  0.27992 gtm2=  0.57729 gbest= 0.577290  gdtts=   0.5929
8aj2_A     6mwm_A  8aj2A     6mwmA gtm1=  0.27976 gtm2=  0.56672 gbest= 0.566720  gdtts=   0.5823
8aj2_A     6mwm_A  8aj2A     6mwmA gtm1=  0.27904 gtm2=  0.55639 gbest= 0.556390  gdtts=   0.5656
8aj2_A     6mwm_A  8aj2A     6mwmA gtm1=  0.27897 gtm2=  0.56304 gbest= 0.563040  gdtts=   0.5813
8aj2_A     6mwm_A  8aj2A     6mwmA gtm1=  0.27853 gtm2=  0.55682 gbest= 0.556820  gdtts=   0.5759
8aj2_A     6mwm_A  8aj2A     6mwmA gtm1=  0.27806 gtm2=  0.56440 gbest= 0.564400  gdtts=   0.5750
8aj2_A     6mwm_A  8aj2A     6mwmA gtm1=  0.27775 gtm2=  0.56587 gbest= 0.565870  gdtts=   0.5962
8aj2_A     6mwm_A  8aj2A     6mwmA gtm1=  0.27773 gtm2=  0.56313 gbest= 0.563130  gdtts=   0.5737
8aj2_A     6mwm_A  8aj2A     6mwmA gtm1=  0.27746 gtm2=  0.55829 gbest= 0.558290  gdtts=   0.5854
8aj2_A     6mwm_A  8aj2A     6mwmA gtm1=  0.27698 gtm2=  0.55715 gbest= 0.557150  gdtts=   0.5886
8aj2_A     6mwm_A  8aj2A     6mwmA gtm1=  0.27685 gtm2=  0.56072 gbest= 0.560720  gdtts=   0.5994
8aj2_A     6mwm_A  8aj2A     6mwmA gtm1=  0.27357 gtm2=  0.55297 gbest= 0.552970  gdtts=   0.5897
8aj2_A     6zse_k  8aj2A     6zsek gtm1=  0.27193 gtm2=  0.50004 gbest= 0.500040  gdtts=   0.5500
8aj2_A     5zg9_B  8aj2A     5zg9B gtm1=  0.26131 gtm2=  0.53946 gbest= 0.539460  gdtts=   0.6092
8aj2_A    5gpn_Af  8aj2A    5gpnAf gtm1=  0.26112 gtm2=  0.50407 gbest= 0.504070  gdtts=   0.5867
8aj2_A     6b46_I  8aj2A     6b46I gtm1=  0.25881 gtm2=  0.53833 gbest= 0.538330  gdtts=   0.5972
8aj2_A     6b46_J  8aj2A     6b46J gtm1=  0.25881 gtm2=  0.53833 gbest= 0.538330  gdtts=   0.5972
8aj2_A     5zg9_A  8aj2A     5zg9A gtm1=  0.25844 gtm2=  0.52926 gbest= 0.529260  gdtts=   0.6107
8aj2_A     5xlp_M  8aj2A     5xlpM gtm1=  0.25688 gtm2=  0.53514 gbest= 0.535140  gdtts=   0.5986
8aj2_A     5xlo_M  8aj2A     5xloM gtm1=  0.25528 gtm2=  0.53794 gbest= 0.537940  gdtts=   0.6071
8aj2_A     5xlo_N  8aj2A     5xloN gtm1=  0.25528 gtm2=  0.53794 gbest= 0.537940  gdtts=   0.6071
8aj2_A     2kqw_A  8aj2A     2kqwA gtm1=  0.25459 gtm2=  0.62719 gbest= 0.627190  gdtts=   0.6212
8aj2_A     4agh_A  8aj2A     4aghA gtm1=  0.25379 gtm2=  0.53510 gbest= 0.535100  gdtts=   0.6213
8aj2_A     2kqw_A  8aj2A     2kqwA gtm1=  0.25272 gtm2=  0.61145 gbest= 0.611450  gdtts=   0.6326
8aj2_A     2mdp_A  8aj2A     2mdpA gtm1=  0.25263 gtm2=  0.50063 gbest= 0.500630  gdtts=   0.5451
8aj2_A     4bhm_A  8aj2A     4bhmA gtm1=  0.25237 gtm2=  0.53344 gbest= 0.533440  gdtts=   0.6103
8aj2_A     2kqw_A  8aj2A     2kqwA gtm1=  0.25218 gtm2=  0.61090 gbest= 0.610900  gdtts=   0.6250
8aj2_A     4bhm_C  8aj2A     4bhmC gtm1=  0.25176 gtm2=  0.53134 gbest= 0.531340  gdtts=   0.6103
8aj2_A     2kqw_A  8aj2A     2kqwA gtm1=  0.25135 gtm2=  0.60598 gbest= 0.605980  gdtts=   0.6326
8aj2_A     2kqw_A  8aj2A     2kqwA gtm1=  0.25125 gtm2=  0.60670 gbest= 0.606700  gdtts=   0.6402
8aj2_A     2kqw_A  8aj2A     2kqwA gtm1=  0.25042 gtm2=  0.61431 gbest= 0.614310  gdtts=   0.6500
8aj2_A     5uz9_J  8aj2A     5uz9J gtm1=  0.25019 gtm2=  0.53171 gbest= 0.531710  gdtts=   0.5906
8aj2_A     5uz9_I  8aj2A     5uz9I gtm1=  0.25019 gtm2=  0.53171 gbest= 0.531710  gdtts=   0.5906
8aj2_A     2lw5_A  8aj2A     2lw5A gtm1=  0.25012 gtm2=  0.51542 gbest= 0.515420  gdtts=   0.5563
8aj2_A     2kqw_A  8aj2A     2kqwA gtm1=  0.25001 gtm2=  0.59655 gbest= 0.596550  gdtts=   0.6288
8aj2_A     2kqw_A  8aj2A     2kqwA gtm1=  0.24978 gtm2=  0.60657 gbest= 0.606570  gdtts=   0.6212
8aj2_A     2lw5_A  8aj2A     2lw5A gtm1=  0.24976 gtm2=  0.51723 gbest= 0.517230  gdtts=   0.5643
8aj2_A     2kqw_A  8aj2A     2kqwA gtm1=  0.24974 gtm2=  0.59748 gbest= 0.597480  gdtts=   0.6250
8aj2_A     2kqw_A  8aj2A     2kqwA gtm1=  0.24965 gtm2=  0.59709 gbest= 0.597090  gdtts=   0.6250
8aj2_A     2kqw_A  8aj2A     2kqwA gtm1=  0.24955 gtm2=  0.59383 gbest= 0.593830  gdtts=   0.6364
8aj2_A     2kqw_A  8aj2A     2kqwA gtm1=  0.24955 gtm2=  0.59898 gbest= 0.598980  gdtts=   0.6174
8aj2_A     5uz9_I  8aj2A     5uz9I gtm1=  0.24914 gtm2=  0.52807 gbest= 0.528070  gdtts=   0.5942
8aj2_A     5uz9_J  8aj2A     5uz9J gtm1=  0.24914 gtm2=  0.52806 gbest= 0.528060  gdtts=   0.5942
8aj2_A     2kqw_A  8aj2A     2kqwA gtm1=  0.24913 gtm2=  0.60342 gbest= 0.603420  gdtts=   0.6423
8aj2_A     5uz9_J  8aj2A     5uz9J gtm1=  0.24907 gtm2=  0.52740 gbest= 0.527400  gdtts=   0.5906
8aj2_A     5uz9_I  8aj2A     5uz9I gtm1=  0.24907 gtm2=  0.52739 gbest= 0.527390  gdtts=   0.5906
8aj2_A     5uz9_J  8aj2A     5uz9J gtm1=  0.24891 gtm2=  0.53027 gbest= 0.530270  gdtts=   0.5942
8aj2_A     5uz9_I  8aj2A     5uz9I gtm1=  0.24891 gtm2=  0.53027 gbest= 0.530270  gdtts=   0.5942
8aj2_A     5uz9_J  8aj2A     5uz9J gtm1=  0.24863 gtm2=  0.52706 gbest= 0.527060  gdtts=   0.5978
8aj2_A     5uz9_I  8aj2A     5uz9I gtm1=  0.24863 gtm2=  0.52706 gbest= 0.527060  gdtts=   0.5978
8aj2_A     4bhm_B  8aj2A     4bhmB gtm1=  0.24850 gtm2=  0.53695 gbest= 0.536950  gdtts=   0.6231
8aj2_A     2kaf_A  8aj2A     2kafA gtm1=  0.24846 gtm2=  0.60450 gbest= 0.604500  gdtts=   0.6515
8aj2_A     2kqw_A  8aj2A     2kqwA gtm1=  0.24826 gtm2=  0.58950 gbest= 0.589500  gdtts=   0.6439
8aj2_A     2kaf_A  8aj2A     2kafA gtm1=  0.24802 gtm2=  0.60030 gbest= 0.600300  gdtts=   0.6477
8aj2_A     2kaf_A  8aj2A     2kafA gtm1=  0.24794 gtm2=  0.59559 gbest= 0.595590  gdtts=   0.6439
8aj2_A     2kqw_A  8aj2A     2kqwA gtm1=  0.24785 gtm2=  0.59799 gbest= 0.597990  gdtts=   0.6538
8aj2_A     4bhm_F  8aj2A     4bhmF gtm1=  0.24726 gtm2=  0.52476 gbest= 0.524760  gdtts=   0.6119
8aj2_A     2kaf_A  8aj2A     2kafA gtm1=  0.24726 gtm2=  0.59744 gbest= 0.597440  gdtts=   0.6477
8aj2_A     2kqw_A  8aj2A     2kqwA gtm1=  0.24718 gtm2=  0.60008 gbest= 0.600080  gdtts=   0.6462
8aj2_A     2kaf_A  8aj2A     2kafA gtm1=  0.24711 gtm2=  0.59443 gbest= 0.594430  gdtts=   0.6439
8aj2_A     2kaf_A  8aj2A     2kafA gtm1=  0.24705 gtm2=  0.59364 gbest= 0.593640  gdtts=   0.6439
8aj2_A     2kaf_A  8aj2A     2kafA gtm1=  0.24700 gtm2=  0.59442 gbest= 0.594420  gdtts=   0.6402
8aj2_A     2kaf_A  8aj2A     2kafA gtm1=  0.24681 gtm2=  0.59023 gbest= 0.590230  gdtts=   0.6477
8aj2_A     4bhm_D  8aj2A     4bhmD gtm1=  0.24676 gtm2=  0.54254 gbest= 0.542540  gdtts=   0.6288
8aj2_A     2kqw_A  8aj2A     2kqwA gtm1=  0.24665 gtm2=  0.59403 gbest= 0.594030  gdtts=   0.6577
8aj2_A     2kaf_A  8aj2A     2kafA gtm1=  0.24661 gtm2=  0.59332 gbest= 0.593320  gdtts=   0.6402
8aj2_A     2kaf_A  8aj2A     2kafA gtm1=  0.24631 gtm2=  0.59184 gbest= 0.591840  gdtts=   0.6402
8aj2_A     2lw5_A  8aj2A     2lw5A gtm1=  0.24595 gtm2=  0.51138 gbest= 0.511380  gdtts=   0.5725
8aj2_A     5y18_A  8aj2A     5y18A gtm1=  0.24584 gtm2=  0.52017 gbest= 0.520170  gdtts=   0.6629
8aj2_A     2lw5_A  8aj2A     2lw5A gtm1=  0.24579 gtm2=  0.52666 gbest= 0.526660  gdtts=   0.5699
8aj2_A     2lw5_A  8aj2A     2lw5A gtm1=  0.24572 gtm2=  0.52163 gbest= 0.521630  gdtts=   0.5616
8aj2_A     2kaf_A  8aj2A     2kafA gtm1=  0.24567 gtm2=  0.58742 gbest= 0.587420  gdtts=   0.6515
8aj2_A     5grq_B  8aj2A     5grqB gtm1=  0.24549 gtm2=  0.50567 gbest= 0.505670  gdtts=   0.6418
8aj2_A     2lw5_A  8aj2A     2lw5A gtm1=  0.24519 gtm2=  0.52003 gbest= 0.520030  gdtts=   0.5699
8aj2_A     2kaf_A  8aj2A     2kafA gtm1=  0.24505 gtm2=  0.58217 gbest= 0.582170  gdtts=   0.6515
8aj2_A     2lw5_A  8aj2A     2lw5A gtm1=  0.24499 gtm2=  0.50216 gbest= 0.502160  gdtts=   0.5643
8aj2_A     2kaf_A  8aj2A     2kafA gtm1=  0.24492 gtm2=  0.58565 gbest= 0.585650  gdtts=   0.6477
8aj2_A     4bhm_E  8aj2A     4bhmE gtm1=  0.24492 gtm2=  0.53758 gbest= 0.537580  gdtts=   0.6212
8aj2_A     2lw5_A  8aj2A     2lw5A gtm1=  0.24483 gtm2=  0.50102 gbest= 0.501020  gdtts=   0.5679
8aj2_A     2kaf_A  8aj2A     2kafA gtm1=  0.24406 gtm2=  0.59092 gbest= 0.590920  gdtts=   0.6462
8aj2_A     2lw5_A  8aj2A     2lw5A gtm1=  0.24405 gtm2=  0.51894 gbest= 0.518940  gdtts=   0.5652
8aj2_A     2kqw_A  8aj2A     2kqwA gtm1=  0.24383 gtm2=  0.57743 gbest= 0.577430  gdtts=   0.6445
8aj2_A     1qfn_A  8aj2A     1qfnA gtm1=  0.24329 gtm2=  0.50193 gbest= 0.501930  gdtts=   0.6023
8aj2_A     2lw5_A  8aj2A     2lw5A gtm1=  0.24300 gtm2=  0.52035 gbest= 0.520350  gdtts=   0.5662
8aj2_A     2lw5_A  8aj2A     2lw5A gtm1=  0.24298 gtm2=  0.50011 gbest= 0.500110  gdtts=   0.5599
8aj2_A     2ltd_B  8aj2A     2ltdB gtm1=  0.24279 gtm2=  0.51874 gbest= 0.518740  gdtts=   0.6194
8aj2_A     2lw5_A  8aj2A     2lw5A gtm1=  0.24254 gtm2=  0.51714 gbest= 0.517140  gdtts=   0.5735
8aj2_A     2ltd_A  8aj2A     2ltdA gtm1=  0.24244 gtm2=  0.52410 gbest= 0.524100  gdtts=   0.6082
8aj2_A     2kaf_A  8aj2A     2kafA gtm1=  0.24232 gtm2=  0.57552 gbest= 0.575520  gdtts=   0.6538
8aj2_A     2lw5_A  8aj2A     2lw5A gtm1=  0.24215 gtm2=  0.51831 gbest= 0.518310  gdtts=   0.5772
8aj2_A     2lw5_A  8aj2A     2lw5A gtm1=  0.24135 gtm2=  0.52955 gbest= 0.529550  gdtts=   0.5784
8aj2_A     2kqw_A  8aj2A     2kqwA gtm1=  0.24101 gtm2=  0.58202 gbest= 0.582020  gdtts=   0.6746
8aj2_A     2ltd_A  8aj2A     2ltdA gtm1=  0.24090 gtm2=  0.51512 gbest= 0.515120  gdtts=   0.6098
8aj2_A     2kqw_A  8aj2A     2kqwA gtm1=  0.24064 gtm2=  0.56915 gbest= 0.569150  gdtts=   0.6406
8aj2_A     2ltd_A  8aj2A     2ltdA gtm1=  0.24014 gtm2=  0.50908 gbest= 0.509080  gdtts=   0.5970
8aj2_A     2ltd_A  8aj2A     2ltdA gtm1=  0.23973 gtm2=  0.51426 gbest= 0.514260  gdtts=   0.6045
8aj2_A     2ltd_A  8aj2A     2ltdA gtm1=  0.23961 gtm2=  0.50622 gbest= 0.506220  gdtts=   0.5933
8aj2_A     2kaf_A  8aj2A     2kafA gtm1=  0.23959 gtm2=  0.57438 gbest= 0.574380  gdtts=   0.6385
8aj2_A     2kaf_A  8aj2A     2kafA gtm1=  0.23957 gtm2=  0.57784 gbest= 0.577840  gdtts=   0.6385
8aj2_A     5hr1_G  8aj2A     5hr1G gtm1=  0.23950 gtm2=  0.51746 gbest= 0.517460  gdtts=   0.6007
8aj2_A     2l3a_B  8aj2A     2l3aB gtm1=  0.23909 gtm2=  0.50011 gbest= 0.500110  gdtts=   0.5634
8aj2_A     2l3a_B  8aj2A     2l3aB gtm1=  0.23891 gtm2=  0.50815 gbest= 0.508150  gdtts=   0.5808
8aj2_A     2ltd_A  8aj2A     2ltdA gtm1=  0.23836 gtm2=  0.51188 gbest= 0.511880  gdtts=   0.6136
8aj2_A     2ltd_B  8aj2A     2ltdB gtm1=  0.23833 gtm2=  0.50948 gbest= 0.509480  gdtts=   0.6288
8aj2_A     2ltd_B  8aj2A     2ltdB gtm1=  0.23828 gtm2=  0.50823 gbest= 0.508230  gdtts=   0.6326
8aj2_A     2ltd_B  8aj2A     2ltdB gtm1=  0.23816 gtm2=  0.51088 gbest= 0.510880  gdtts=   0.6288
8aj2_A     2ltd_B  8aj2A     2ltdB gtm1=  0.23800 gtm2=  0.51304 gbest= 0.513040  gdtts=   0.6346
8aj2_A     7p2o_A  8aj2A     7p2oA gtm1=  0.23779 gtm2=  0.56306 gbest= 0.563060  gdtts=   0.6328
8aj2_A     2ltd_B  8aj2A     2ltdB gtm1=  0.23763 gtm2=  0.51244 gbest= 0.512440  gdtts=   0.6445
8aj2_A     2kaf_A  8aj2A     2kafA gtm1=  0.23708 gtm2=  0.57302 gbest= 0.573020  gdtts=   0.6406
8aj2_A     2kaf_A  8aj2A     2kafA gtm1=  0.23631 gtm2=  0.56850 gbest= 0.568500  gdtts=   0.6406
8aj2_A     2kaf_A  8aj2A     2kafA gtm1=  0.23617 gtm2=  0.57048 gbest= 0.570480  gdtts=   0.6484
8aj2_A     2ltd_A  8aj2A     2ltdA gtm1=  0.23591 gtm2=  0.50608 gbest= 0.506080  gdtts=   0.6231
8aj2_A     2ltd_A  8aj2A     2ltdA gtm1=  0.23573 gtm2=  0.50162 gbest= 0.501620  gdtts=   0.6023
8aj2_A     2ltd_B  8aj2A     2ltdB gtm1=  0.23487 gtm2=  0.50468 gbest= 0.504680  gdtts=   0.6346
8aj2_A     2ltd_A  8aj2A     2ltdA gtm1=  0.23459 gtm2=  0.50685 gbest= 0.506850  gdtts=   0.6211
8aj2_A     2ltd_A  8aj2A     2ltdA gtm1=  0.23445 gtm2=  0.50398 gbest= 0.503980  gdtts=   0.6192
8aj2_A     2ltd_A  8aj2A     2ltdA gtm1=  0.23442 gtm2=  0.50400 gbest= 0.504000  gdtts=   0.6328
8aj2_A     2ed0_A  8aj2A     2ed0A gtm1=  0.23419 gtm2=  0.50600 gbest= 0.506000  gdtts=   0.5846
8aj2_A     2ltd_B  8aj2A     2ltdB gtm1=  0.23389 gtm2=  0.50004 gbest= 0.500040  gdtts=   0.6269
8aj2_A     2myx_A  8aj2A     2myxA gtm1=  0.23342 gtm2=  0.50730 gbest= 0.507300  gdtts=   0.5224
8aj2_A     2m0y_A  8aj2A     2m0yA gtm1=  0.23311 gtm2=  0.53036 gbest= 0.530360  gdtts=   0.6270
8aj2_A     2lkl_A  8aj2A     2lklA gtm1=  0.23264 gtm2=  0.50030 gbest= 0.500300  gdtts=   0.6250
8aj2_A     2m0y_A  8aj2A     2m0yA gtm1=  0.23209 gtm2=  0.52827 gbest= 0.528270  gdtts=   0.6270
8aj2_A     7qh6_v  8aj2A     7qh6v gtm1=  0.23177 gtm2=  0.53434 gbest= 0.534340  gdtts=   0.6308
8aj2_A     6jsx_A  8aj2A     6jsxA gtm1=  0.23134 gtm2=  0.52111 gbest= 0.521110  gdtts=   0.6310
8aj2_A     7p2o_A  8aj2A     7p2oA gtm1=  0.23103 gtm2=  0.55280 gbest= 0.552800  gdtts=   0.6639
8aj2_A     3kw6_A  8aj2A     3kw6A gtm1=  0.22937 gtm2=  0.50240 gbest= 0.502400  gdtts=   0.6192
8aj2_A     2m0y_A  8aj2A     2m0yA gtm1=  0.22935 gtm2=  0.51717 gbest= 0.517170  gdtts=   0.6190
8aj2_A     7p2o_A  8aj2A     7p2oA gtm1=  0.22915 gtm2=  0.55505 gbest= 0.555050  gdtts=   0.6452
8aj2_A     8k2b_v  8aj2A     8k2bv gtm1=  0.22902 gtm2=  0.52354 gbest= 0.523540  gdtts=   0.6270
8aj2_A     2m0y_A  8aj2A     2m0yA gtm1=  0.22875 gtm2=  0.51647 gbest= 0.516470  gdtts=   0.6371
8aj2_A     7oi7_v  8aj2A     7oi7v gtm1=  0.22802 gtm2=  0.52689 gbest= 0.526890  gdtts=   0.6230
8aj2_A     2myx_A  8aj2A     2myxA gtm1=  0.22781 gtm2=  0.50032 gbest= 0.500320  gdtts=   0.5430
8aj2_A     7oi8_v  8aj2A     7oi8v gtm1=  0.22778 gtm2=  0.52079 gbest= 0.520790  gdtts=   0.6289
8aj2_A     6jsx_B  8aj2A     6jsxB gtm1=  0.22752 gtm2=  0.51056 gbest= 0.510560  gdtts=   0.6212
8aj2_A     2m0y_A  8aj2A     2m0yA gtm1=  0.22728 gtm2=  0.51237 gbest= 0.512370  gdtts=   0.6290
8aj2_A     2m0y_A  8aj2A     2m0yA gtm1=  0.22598 gtm2=  0.50124 gbest= 0.501240  gdtts=   0.6310
8aj2_A     2m0y_A  8aj2A     2m0yA gtm1=  0.22594 gtm2=  0.50949 gbest= 0.509490  gdtts=   0.6371
8aj2_A     3pm7_A  8aj2A     3pm7A gtm1=  0.22592 gtm2=  0.51892 gbest= 0.518920  gdtts=   0.6792
8aj2_A     7oid_v  8aj2A     7oidv gtm1=  0.22578 gtm2=  0.52479 gbest= 0.524790  gdtts=   0.6411
8aj2_A     2m0y_A  8aj2A     2m0yA gtm1=  0.22546 gtm2=  0.50036 gbest= 0.500360  gdtts=   0.5968
8aj2_A     2n3h_A  8aj2A     2n3hA gtm1=  0.22532 gtm2=  0.50793 gbest= 0.507930  gdtts=   0.5913
8aj2_A     2zc2_B  8aj2A     2zc2B gtm1=  0.22497 gtm2=  0.50580 gbest= 0.505800  gdtts=   0.6568
8aj2_A     1soh_A  8aj2A     1sohA gtm1=  0.22486 gtm2=  0.54767 gbest= 0.547670  gdtts=   0.3669
8aj2_A     7oie_v  8aj2A     7oiev gtm1=  0.22485 gtm2=  0.52743 gbest= 0.527430  gdtts=   0.6492
8aj2_A     7o9m_v  8aj2A     7o9mv gtm1=  0.22470 gtm2=  0.52410 gbest= 0.524100  gdtts=   0.6389
8aj2_A    7po4_zb  8aj2A    7po4zb gtm1=  0.22459 gtm2=  0.51423 gbest= 0.514230  gdtts=   0.6250
8aj2_A     2m0y_A  8aj2A     2m0yA gtm1=  0.22447 gtm2=  0.51689 gbest= 0.516890  gdtts=   0.6311
8aj2_A     2m0y_A  8aj2A     2m0yA gtm1=  0.22429 gtm2=  0.50414 gbest= 0.504140  gdtts=   0.6331
8aj2_A     7o9k_v  8aj2A     7o9kv gtm1=  0.22423 gtm2=  0.50878 gbest= 0.508780  gdtts=   0.6270
8aj2_A     7a5h_v  8aj2A     7a5hv gtm1=  0.22417 gtm2=  0.52055 gbest= 0.520550  gdtts=   0.6411
8aj2_A     7oi6_v  8aj2A     7oi6v gtm1=  0.22404 gtm2=  0.51966 gbest= 0.519660  gdtts=   0.6475
8aj2_A     2m0y_A  8aj2A     2m0yA gtm1=  0.22393 gtm2=  0.50983 gbest= 0.509830  gdtts=   0.6208
8aj2_A     5mfy_A  8aj2A     5mfyA gtm1=  0.22355 gtm2=  0.51136 gbest= 0.511360  gdtts=   0.5357
8aj2_A     8pk0_v  8aj2A     8pk0v gtm1=  0.22343 gtm2=  0.52917 gbest= 0.529170  gdtts=   0.6452
8aj2_A     2ltt_B  8aj2A     2lttB gtm1=  0.22319 gtm2=  0.50358 gbest= 0.503580  gdtts=   0.6129
8aj2_A     7of5_v  8aj2A     7of5v gtm1=  0.22304 gtm2=  0.51827 gbest= 0.518270  gdtts=   0.6452
8aj2_A     7of2_v  8aj2A     7of2v gtm1=  0.22290 gtm2=  0.51769 gbest= 0.517690  gdtts=   0.6452
8aj2_A     7of7_v  8aj2A     7of7v gtm1=  0.22279 gtm2=  0.51733 gbest= 0.517330  gdtts=   0.6452
8aj2_A     2ltt_B  8aj2A     2lttB gtm1=  0.22244 gtm2=  0.50056 gbest= 0.500560  gdtts=   0.6210
8aj2_A     7of3_v  8aj2A     7of3v gtm1=  0.22241 gtm2=  0.51443 gbest= 0.514430  gdtts=   0.6411
8aj2_A     7of0_v  8aj2A     7of0v gtm1=  0.22226 gtm2=  0.51436 gbest= 0.514360  gdtts=   0.6452
8aj2_A     2ltt_A  8aj2A     2lttA gtm1=  0.22221 gtm2=  0.50134 gbest= 0.501340  gdtts=   0.6089
8aj2_A     2ltt_B  8aj2A     2lttB gtm1=  0.22220 gtm2=  0.50104 gbest= 0.501040  gdtts=   0.6129
8aj2_A     7pd3_v  8aj2A     7pd3v gtm1=  0.22218 gtm2=  0.52103 gbest= 0.521030  gdtts=   0.6516
8aj2_A     2m0y_A  8aj2A     2m0yA gtm1=  0.22215 gtm2=  0.50100 gbest= 0.501000  gdtts=   0.6583
8aj2_A     7qh7_v  8aj2A     7qh7v gtm1=  0.22201 gtm2=  0.52178 gbest= 0.521780  gdtts=   0.6516
8aj2_A     8qsj_v  8aj2A     8qsjv gtm1=  0.22189 gtm2=  0.52137 gbest= 0.521370  gdtts=   0.6270
