7ci1_B     7ci1_A  7ci1B     7ci1A gtm1=  0.99896 gtm2=  0.99559 gbest= 0.998960  gdtts=   1.0000
7ci1_B     6qpq_B  7ci1B     6qpqB gtm1=  0.20549 gtm2=  0.53961 gbest= 0.539610  gdtts=   0.5954
7ci1_B     2mk6_A  7ci1B     2mk6A gtm1=  0.20522 gtm2=  0.50001 gbest= 0.500010  gdtts=   0.4726
7ci1_B     8oxl_B  7ci1B     8oxlB gtm1=  0.20498 gtm2=  0.50550 gbest= 0.505500  gdtts=   0.6284
7ci1_B     2lso_A  7ci1B     2lsoA gtm1=  0.20486 gtm2=  0.52632 gbest= 0.526320  gdtts=   0.5526
7ci1_B     3s64_A  7ci1B     3s64A gtm1=  0.20455 gtm2=  0.57123 gbest= 0.571230  gdtts=   0.6216
7ci1_B     7l5m_A  7ci1B     7l5mA gtm1=  0.20438 gtm2=  0.50108 gbest= 0.501080  gdtts=   0.5357
7ci1_B     5zux_A  7ci1B     5zuxA gtm1=  0.20431 gtm2=  0.52827 gbest= 0.528270  gdtts=   0.5660
7ci1_B     2mk6_A  7ci1B     2mk6A gtm1=  0.20399 gtm2=  0.51034 gbest= 0.510340  gdtts=   0.4747
7ci1_B     2lso_A  7ci1B     2lsoA gtm1=  0.20350 gtm2=  0.51901 gbest= 0.519010  gdtts=   0.5325
7ci1_B     6vri_E  7ci1B     6vriE gtm1=  0.20196 gtm2=  0.50528 gbest= 0.505280  gdtts=   0.5533
7ci1_B     2ns0_A  7ci1B     2ns0A gtm1=  0.20136 gtm2=  0.54014 gbest= 0.540140  gdtts=   0.6389
7ci1_B     2n5n_A  7ci1B     2n5nA gtm1=  0.20081 gtm2=  0.50502 gbest= 0.505020  gdtts=   0.5135
7ci1_B     2js9_A  7ci1B     2js9A gtm1=  0.20080 gtm2=  0.54273 gbest= 0.542730  gdtts=   0.5959
7ci1_B     2lso_A  7ci1B     2lsoA gtm1=  0.20038 gtm2=  0.51122 gbest= 0.511220  gdtts=   0.5439
7ci1_B     1cf7_B  7ci1B     1cf7B gtm1=  0.19928 gtm2=  0.55130 gbest= 0.551300  gdtts=   0.6528
7ci1_B     6gza_A  7ci1B     6gzaA gtm1=  0.19817 gtm2=  0.50036 gbest= 0.500360  gdtts=   0.5700
7ci1_B     2jsa_A  7ci1B     2jsaA gtm1=  0.19801 gtm2=  0.53030 gbest= 0.530300  gdtts=   0.5868
7ci1_B     2js9_A  7ci1B     2js9A gtm1=  0.19773 gtm2=  0.53396 gbest= 0.533960  gdtts=   0.6092
7ci1_B     2js9_A  7ci1B     2js9A gtm1=  0.19761 gtm2=  0.52891 gbest= 0.528910  gdtts=   0.5925
7ci1_B     2jsa_A  7ci1B     2jsaA gtm1=  0.19758 gtm2=  0.53216 gbest= 0.532160  gdtts=   0.5972
7ci1_B     2l3a_A  7ci1B     2l3aA gtm1=  0.19752 gtm2=  0.50810 gbest= 0.508100  gdtts=   0.5033
7ci1_B     2lso_A  7ci1B     2lsoA gtm1=  0.19734 gtm2=  0.50636 gbest= 0.506360  gdtts=   0.5433
7ci1_B     2js9_A  7ci1B     2js9A gtm1=  0.19718 gtm2=  0.53235 gbest= 0.532350  gdtts=   0.6092
7ci1_B     2js9_A  7ci1B     2js9A gtm1=  0.19698 gtm2=  0.53031 gbest= 0.530310  gdtts=   0.6092
7ci1_B     1d8j_A  7ci1B     1d8jA gtm1=  0.19640 gtm2=  0.50189 gbest= 0.501890  gdtts=   0.5200
7ci1_B     2jsa_A  7ci1B     2jsaA gtm1=  0.19633 gtm2=  0.52834 gbest= 0.528340  gdtts=   0.6021
7ci1_B     2jsa_A  7ci1B     2jsaA gtm1=  0.19627 gtm2=  0.52941 gbest= 0.529410  gdtts=   0.5951
7ci1_B     2jsa_A  7ci1B     2jsaA gtm1=  0.19623 gtm2=  0.51686 gbest= 0.516860  gdtts=   0.5788
7ci1_B     6e1f_D  7ci1B     6e1fD gtm1=  0.19590 gtm2=  0.51683 gbest= 0.516830  gdtts=   0.6522
7ci1_B     2js9_A  7ci1B     2js9A gtm1=  0.19582 gtm2=  0.52653 gbest= 0.526530  gdtts=   0.6092
7ci1_B     2js9_A  7ci1B     2js9A gtm1=  0.19581 gtm2=  0.52792 gbest= 0.527920  gdtts=   0.6092
7ci1_B     2l02_B  7ci1B     2l02B gtm1=  0.19511 gtm2=  0.50529 gbest= 0.505290  gdtts=   0.5137
7ci1_B     6e1f_B  7ci1B     6e1fB gtm1=  0.19471 gtm2=  0.50572 gbest= 0.505720  gdtts=   0.6413
7ci1_B     5it3_A  7ci1B     5it3A gtm1=  0.19395 gtm2=  0.51618 gbest= 0.516180  gdtts=   0.6393
7ci1_B     6e1f_C  7ci1B     6e1fC gtm1=  0.19390 gtm2=  0.50343 gbest= 0.503430  gdtts=   0.6268
7ci1_B     2n5n_A  7ci1B     2n5nA gtm1=  0.19378 gtm2=  0.50321 gbest= 0.503210  gdtts=   0.5739
7ci1_B     1p6r_A  7ci1B     1p6rA gtm1=  0.19338 gtm2=  0.50429 gbest= 0.504290  gdtts=   0.5347
7ci1_B     2jsa_A  7ci1B     2jsaA gtm1=  0.19252 gtm2=  0.52711 gbest= 0.527110  gdtts=   0.6000
7ci1_B     2js1_A  7ci1B     2js1A gtm1=  0.19210 gtm2=  0.52149 gbest= 0.521490  gdtts=   0.5429
7ci1_B     2js1_A  7ci1B     2js1A gtm1=  0.19162 gtm2=  0.53617 gbest= 0.536170  gdtts=   0.5588
7ci1_B     1d8j_A  7ci1B     1d8jA gtm1=  0.19158 gtm2=  0.51307 gbest= 0.513070  gdtts=   0.5786
7ci1_B     2jsa_A  7ci1B     2jsaA gtm1=  0.19150 gtm2=  0.51746 gbest= 0.517460  gdtts=   0.5893
7ci1_B     2js1_A  7ci1B     2js1A gtm1=  0.19126 gtm2=  0.52614 gbest= 0.526140  gdtts=   0.5821
7ci1_B     2dk8_A  7ci1B     2dk8A gtm1=  0.19102 gtm2=  0.53466 gbest= 0.534660  gdtts=   0.5882
7ci1_B     2js1_A  7ci1B     2js1A gtm1=  0.19098 gtm2=  0.52820 gbest= 0.528200  gdtts=   0.5543
7ci1_B     2js1_A  7ci1B     2js1A gtm1=  0.19001 gtm2=  0.51889 gbest= 0.518890  gdtts=   0.5607
7ci1_B     2js1_A  7ci1B     2js1A gtm1=  0.18980 gtm2=  0.50879 gbest= 0.508790  gdtts=   0.5393
7ci1_B     2js1_B  7ci1B     2js1B gtm1=  0.18978 gtm2=  0.53041 gbest= 0.530410  gdtts=   0.5919
7ci1_B     2js1_A  7ci1B     2js1A gtm1=  0.18976 gtm2=  0.50917 gbest= 0.509170  gdtts=   0.5429
7ci1_B     1d8j_A  7ci1B     1d8jA gtm1=  0.18973 gtm2=  0.50617 gbest= 0.506170  gdtts=   0.5809
7ci1_B     2ugi_A  7ci1B     2ugiA gtm1=  0.18941 gtm2=  0.50479 gbest= 0.504790  gdtts=   0.5938
7ci1_B     1d8j_A  7ci1B     1d8jA gtm1=  0.18906 gtm2=  0.50696 gbest= 0.506960  gdtts=   0.6014
7ci1_B     2jmw_A  7ci1B     2jmwA gtm1=  0.18892 gtm2=  0.51204 gbest= 0.512040  gdtts=   0.6269
7ci1_B     2dk8_A  7ci1B     2dk8A gtm1=  0.18881 gtm2=  0.52524 gbest= 0.525240  gdtts=   0.5809
7ci1_B     1d8j_A  7ci1B     1d8jA gtm1=  0.18843 gtm2=  0.50180 gbest= 0.501800  gdtts=   0.6066
7ci1_B     2js1_B  7ci1B     2js1B gtm1=  0.18839 gtm2=  0.51682 gbest= 0.516820  gdtts=   0.5821
7ci1_B     2js1_A  7ci1B     2js1A gtm1=  0.18833 gtm2=  0.52197 gbest= 0.521970  gdtts=   0.6140
7ci1_B     8vj1_C  7ci1B     8vj1C gtm1=  0.18818 gtm2=  0.57770 gbest= 0.577700  gdtts=   0.6953
7ci1_B     2js1_B  7ci1B     2js1B gtm1=  0.18802 gtm2=  0.50840 gbest= 0.508400  gdtts=   0.5750
7ci1_B     2js1_B  7ci1B     2js1B gtm1=  0.18779 gtm2=  0.50570 gbest= 0.505700  gdtts=   0.5643
7ci1_B     1leb_A  7ci1B     1lebA gtm1=  0.18758 gtm2=  0.54998 gbest= 0.549980  gdtts=   0.5735
7ci1_B     1d8j_A  7ci1B     1d8jA gtm1=  0.18744 gtm2=  0.50630 gbest= 0.506300  gdtts=   0.5906
7ci1_B     2js1_A  7ci1B     2js1A gtm1=  0.18743 gtm2=  0.52019 gbest= 0.520190  gdtts=   0.5858
7ci1_B     2js1_A  7ci1B     2js1A gtm1=  0.18722 gtm2=  0.50598 gbest= 0.505980  gdtts=   0.5551
7ci1_B     1leb_A  7ci1B     1lebA gtm1=  0.18720 gtm2=  0.56027 gbest= 0.560270  gdtts=   0.5522
7ci1_B     2js1_B  7ci1B     2js1B gtm1=  0.18718 gtm2=  0.50553 gbest= 0.505530  gdtts=   0.6000
7ci1_B     1leb_A  7ci1B     1lebA gtm1=  0.18710 gtm2=  0.55191 gbest= 0.551910  gdtts=   0.5821
7ci1_B     5xns_C  7ci1B     5xnsC gtm1=  0.18709 gtm2=  0.59500 gbest= 0.595000  gdtts=   0.6705
7ci1_B     2jmw_A  7ci1B     2jmwA gtm1=  0.18706 gtm2=  0.50488 gbest= 0.504880  gdtts=   0.6231
7ci1_B     3nm7_D  7ci1B     3nm7D gtm1=  0.18667 gtm2=  0.50432 gbest= 0.504320  gdtts=   0.5528
7ci1_B     2js1_A  7ci1B     2js1A gtm1=  0.18634 gtm2=  0.50197 gbest= 0.501970  gdtts=   0.5441
7ci1_B     2rre_A  7ci1B     2rreA gtm1=  0.18626 gtm2=  0.54045 gbest= 0.540450  gdtts=   0.5896
7ci1_B     1leb_A  7ci1B     1lebA gtm1=  0.18613 gtm2=  0.54011 gbest= 0.540110  gdtts=   0.5746
7ci1_B     2js1_A  7ci1B     2js1A gtm1=  0.18591 gtm2=  0.51840 gbest= 0.518400  gdtts=   0.5809
7ci1_B     2jt1_A  7ci1B     2jt1A gtm1=  0.18581 gtm2=  0.57480 gbest= 0.574800  gdtts=   0.6212
7ci1_B     4i99_C  7ci1B     4i99C gtm1=  0.18538 gtm2=  0.58761 gbest= 0.587610  gdtts=   0.6731
7ci1_B     2lqk_A  7ci1B     2lqkA gtm1=  0.18537 gtm2=  0.57014 gbest= 0.570140  gdtts=   0.6250
7ci1_B     8vj1_A  7ci1B     8vj1A gtm1=  0.18526 gtm2=  0.55311 gbest= 0.553110  gdtts=   0.6641
7ci1_B     2rre_A  7ci1B     2rreA gtm1=  0.18512 gtm2=  0.57256 gbest= 0.572560  gdtts=   0.6288
7ci1_B     2lqk_A  7ci1B     2lqkA gtm1=  0.18492 gtm2=  0.58317 gbest= 0.583170  gdtts=   0.6119
7ci1_B     8vj1_B  7ci1B     8vj1B gtm1=  0.18477 gtm2=  0.55510 gbest= 0.555100  gdtts=   0.6865
7ci1_B     2js1_A  7ci1B     2js1A gtm1=  0.18447 gtm2=  0.50492 gbest= 0.504920  gdtts=   0.5896
7ci1_B     3n8b_B  7ci1B     3n8bB gtm1=  0.18419 gtm2=  0.51273 gbest= 0.512730  gdtts=   0.5580
7ci1_B     1leb_A  7ci1B     1lebA gtm1=  0.18411 gtm2=  0.54132 gbest= 0.541320  gdtts=   0.5947
7ci1_B     3o2p_E  7ci1B     3o2pE gtm1=  0.18403 gtm2=  0.50504 gbest= 0.505040  gdtts=   0.6538
7ci1_B     2js1_A  7ci1B     2js1A gtm1=  0.18395 gtm2=  0.50506 gbest= 0.505060  gdtts=   0.5692
7ci1_B     1leb_A  7ci1B     1lebA gtm1=  0.18382 gtm2=  0.54176 gbest= 0.541760  gdtts=   0.5833
7ci1_B     8bo2_E  7ci1B     8bo2E gtm1=  0.18376 gtm2=  0.50324 gbest= 0.503240  gdtts=   0.6306
7ci1_B     1ghc_A  7ci1B     1ghcA gtm1=  0.18372 gtm2=  0.51155 gbest= 0.511550  gdtts=   0.5221
7ci1_B     2js1_A  7ci1B     2js1A gtm1=  0.18370 gtm2=  0.51536 gbest= 0.515360  gdtts=   0.5896
7ci1_B     2js1_B  7ci1B     2js1B gtm1=  0.18356 gtm2=  0.51370 gbest= 0.513700  gdtts=   0.6007
7ci1_B     2lqk_A  7ci1B     2lqkA gtm1=  0.18352 gtm2=  0.59188 gbest= 0.591880  gdtts=   0.6308
7ci1_B     4qqg_G  7ci1B     4qqgG gtm1=  0.18344 gtm2=  0.50778 gbest= 0.507780  gdtts=   0.5429
7ci1_B     2js1_B  7ci1B     2js1B gtm1=  0.18341 gtm2=  0.51119 gbest= 0.511190  gdtts=   0.6023
7ci1_B     1ghc_A  7ci1B     1ghcA gtm1=  0.18336 gtm2=  0.51653 gbest= 0.516530  gdtts=   0.5699
7ci1_B     2js1_B  7ci1B     2js1B gtm1=  0.18334 gtm2=  0.50401 gbest= 0.504010  gdtts=   0.6045
7ci1_B     1leb_A  7ci1B     1lebA gtm1=  0.18317 gtm2=  0.53287 gbest= 0.532870  gdtts=   0.5909
7ci1_B     2lqk_A  7ci1B     2lqkA gtm1=  0.18313 gtm2=  0.57906 gbest= 0.579060  gdtts=   0.6402
7ci1_B     1leb_A  7ci1B     1lebA gtm1=  0.18302 gtm2=  0.55513 gbest= 0.555130  gdtts=   0.5885
7ci1_B     2js1_A  7ci1B     2js1A gtm1=  0.18283 gtm2=  0.51529 gbest= 0.515290  gdtts=   0.5933
7ci1_B     2jt1_A  7ci1B     2jt1A gtm1=  0.18279 gtm2=  0.58522 gbest= 0.585220  gdtts=   0.6548
7ci1_B     4i99_D  7ci1B     4i99D gtm1=  0.18243 gtm2=  0.58919 gbest= 0.589190  gdtts=   0.6786
7ci1_B     1leb_A  7ci1B     1lebA gtm1=  0.18236 gtm2=  0.52803 gbest= 0.528030  gdtts=   0.5709
7ci1_B     5a49_I  7ci1B     5a49I gtm1=  0.18231 gtm2=  0.51756 gbest= 0.517560  gdtts=   0.5933
7ci1_B     1leb_A  7ci1B     1lebA gtm1=  0.18229 gtm2=  0.54984 gbest= 0.549840  gdtts=   0.5923
7ci1_B     7pfa_u  7ci1B     7pfau gtm1=  0.18224 gtm2=  0.50402 gbest= 0.504020  gdtts=   0.5933
7ci1_B     1leb_A  7ci1B     1lebA gtm1=  0.18204 gtm2=  0.52788 gbest= 0.527880  gdtts=   0.5821
7ci1_B     5a49_E  7ci1B     5a49E gtm1=  0.18200 gtm2=  0.52119 gbest= 0.521190  gdtts=   0.5909
7ci1_B     1w1w_H  7ci1B     1w1wH gtm1=  0.18199 gtm2=  0.55537 gbest= 0.555370  gdtts=   0.6385
7ci1_B     1w1w_G  7ci1B     1w1wG gtm1=  0.18194 gtm2=  0.55371 gbest= 0.553710  gdtts=   0.6346
7ci1_B     5a49_A  7ci1B     5a49A gtm1=  0.18185 gtm2=  0.51450 gbest= 0.514500  gdtts=   0.5795
7ci1_B     1w1w_F  7ci1B     1w1wF gtm1=  0.18183 gtm2=  0.55406 gbest= 0.554060  gdtts=   0.6385
7ci1_B     3nm7_B  7ci1B     3nm7B gtm1=  0.18161 gtm2=  0.53707 gbest= 0.537070  gdtts=   0.6326
7ci1_B     1ghc_A  7ci1B     1ghcA gtm1=  0.18158 gtm2=  0.50978 gbest= 0.509780  gdtts=   0.5114
7ci1_B     3w6k_B  7ci1B     3w6kB gtm1=  0.18156 gtm2=  0.50881 gbest= 0.508810  gdtts=   0.6641
7ci1_B     1leb_A  7ci1B     1lebA gtm1=  0.18142 gtm2=  0.52295 gbest= 0.522950  gdtts=   0.5795
7ci1_B     1qgp_A  7ci1B     1qgpA gtm1=  0.18142 gtm2=  0.52245 gbest= 0.522450  gdtts=   0.6061
7ci1_B     1leb_A  7ci1B     1lebA gtm1=  0.18141 gtm2=  0.52049 gbest= 0.520490  gdtts=   0.5720
7ci1_B     1leb_A  7ci1B     1lebA gtm1=  0.18137 gtm2=  0.52476 gbest= 0.524760  gdtts=   0.6000
7ci1_B     1leb_A  7ci1B     1lebA gtm1=  0.18135 gtm2=  0.53124 gbest= 0.531240  gdtts=   0.5962
7ci1_B     8xx4_H  7ci1B     8xx4H gtm1=  0.18128 gtm2=  0.56843 gbest= 0.568430  gdtts=   0.6734
7ci1_B     5cd8_C  7ci1B     5cd8C gtm1=  0.18110 gtm2=  0.52718 gbest= 0.527180  gdtts=   0.6136
7ci1_B     1qgp_A  7ci1B     1qgpA gtm1=  0.18104 gtm2=  0.52317 gbest= 0.523170  gdtts=   0.6061
7ci1_B     2rre_A  7ci1B     2rreA gtm1=  0.18093 gtm2=  0.53441 gbest= 0.534410  gdtts=   0.6172
7ci1_B     1leb_A  7ci1B     1lebA gtm1=  0.18088 gtm2=  0.54055 gbest= 0.540550  gdtts=   0.6016
7ci1_B     2jt1_A  7ci1B     2jt1A gtm1=  0.18067 gtm2=  0.56692 gbest= 0.566920  gdtts=   0.6484
7ci1_B     8xx5_H  7ci1B     8xx5H gtm1=  0.18063 gtm2=  0.52719 gbest= 0.527190  gdtts=   0.6758
7ci1_B     2js1_B  7ci1B     2js1B gtm1=  0.18047 gtm2=  0.50182 gbest= 0.501820  gdtts=   0.6231
7ci1_B     6xwi_A  7ci1B     6xwiA gtm1=  0.18025 gtm2=  0.57480 gbest= 0.574800  gdtts=   0.6371
7ci1_B     8caf_E  7ci1B     8cafE gtm1=  0.18025 gtm2=  0.52007 gbest= 0.520070  gdtts=   0.6484
7ci1_B     8y0e_H  7ci1B     8y0eH gtm1=  0.18025 gtm2=  0.58516 gbest= 0.585160  gdtts=   0.6976
7ci1_B     1leb_A  7ci1B     1lebA gtm1=  0.18023 gtm2=  0.53378 gbest= 0.533780  gdtts=   0.5977
7ci1_B     2jt1_A  7ci1B     2jt1A gtm1=  0.18022 gtm2=  0.57412 gbest= 0.574120  gdtts=   0.6706
7ci1_B     3tdz_C  7ci1B     3tdzC gtm1=  0.18017 gtm2=  0.53861 gbest= 0.538610  gdtts=   0.6627
7ci1_B     2jt1_A  7ci1B     2jt1A gtm1=  0.18013 gtm2=  0.54918 gbest= 0.549180  gdtts=   0.6406
7ci1_B     1lea_A  7ci1B     1leaA gtm1=  0.17990 gtm2=  0.52076 gbest= 0.520760  gdtts=   0.6023
7ci1_B     6xwi_A  7ci1B     6xwiA gtm1=  0.17982 gtm2=  0.56549 gbest= 0.565490  gdtts=   0.6270
7ci1_B     2rre_A  7ci1B     2rreA gtm1=  0.17982 gtm2=  0.50100 gbest= 0.501000  gdtts=   0.5758
7ci1_B     8yqt_H  7ci1B     8yqtH gtm1=  0.17981 gtm2=  0.52047 gbest= 0.520470  gdtts=   0.6825
7ci1_B     1leb_A  7ci1B     1lebA gtm1=  0.17975 gtm2=  0.52197 gbest= 0.521970  gdtts=   0.6038
7ci1_B     2lqk_A  7ci1B     2lqkA gtm1=  0.17963 gtm2=  0.57181 gbest= 0.571810  gdtts=   0.6615
7ci1_B     6hq1_A  7ci1B     6hq1A gtm1=  0.17962 gtm2=  0.50500 gbest= 0.505000  gdtts=   0.6077
7ci1_B     1w1w_E  7ci1B     1w1wE gtm1=  0.17959 gtm2=  0.55948 gbest= 0.559480  gdtts=   0.6523
7ci1_B     8xy6_H  7ci1B     8xy6H gtm1=  0.17957 gtm2=  0.52213 gbest= 0.522130  gdtts=   0.6734
7ci1_B     1leb_A  7ci1B     1lebA gtm1=  0.17928 gtm2=  0.52989 gbest= 0.529890  gdtts=   0.6016
7ci1_B     1leb_A  7ci1B     1lebA gtm1=  0.17918 gtm2=  0.51914 gbest= 0.519140  gdtts=   0.5769
7ci1_B     1leb_A  7ci1B     1lebA gtm1=  0.17905 gtm2=  0.51828 gbest= 0.518280  gdtts=   0.5692
7ci1_B     1qgp_A  7ci1B     1qgpA gtm1=  0.17904 gtm2=  0.51613 gbest= 0.516130  gdtts=   0.5985
7ci1_B     8yqw_H  7ci1B     8yqwH gtm1=  0.17900 gtm2=  0.51884 gbest= 0.518840  gdtts=   0.6825
7ci1_B     2jt1_A  7ci1B     2jt1A gtm1=  0.17879 gtm2=  0.55296 gbest= 0.552960  gdtts=   0.6484
7ci1_B     6xwi_A  7ci1B     6xwiA gtm1=  0.17875 gtm2=  0.56505 gbest= 0.565050  gdtts=   0.6411
7ci1_B     2jt1_A  7ci1B     2jt1A gtm1=  0.17854 gtm2=  0.55297 gbest= 0.552970  gdtts=   0.6627
7ci1_B     6xwi_A  7ci1B     6xwiA gtm1=  0.17848 gtm2=  0.56942 gbest= 0.569420  gdtts=   0.6475
7ci1_B     2jt1_A  7ci1B     2jt1A gtm1=  0.17829 gtm2=  0.54407 gbest= 0.544070  gdtts=   0.6523
7ci1_B     2jt1_A  7ci1B     2jt1A gtm1=  0.17824 gtm2=  0.55354 gbest= 0.553540  gdtts=   0.6468
7ci1_B     1ldd_D  7ci1B     1lddD gtm1=  0.17821 gtm2=  0.52825 gbest= 0.528250  gdtts=   0.6172
7ci1_B     1ldd_B  7ci1B     1lddB gtm1=  0.17820 gtm2=  0.52862 gbest= 0.528620  gdtts=   0.6172
7ci1_B     1ldd_A  7ci1B     1lddA gtm1=  0.17815 gtm2=  0.52941 gbest= 0.529410  gdtts=   0.6172
7ci1_B     1kq8_A  7ci1B     1kq8A gtm1=  0.17810 gtm2=  0.50506 gbest= 0.505060  gdtts=   0.5947
7ci1_B     6hq1_A  7ci1B     6hq1A gtm1=  0.17806 gtm2=  0.50231 gbest= 0.502310  gdtts=   0.5923
7ci1_B     6nxk_C  7ci1B     6nxkC gtm1=  0.17802 gtm2=  0.52340 gbest= 0.523400  gdtts=   0.6445
7ci1_B     2lqk_A  7ci1B     2lqkA gtm1=  0.17800 gtm2=  0.56551 gbest= 0.565510  gdtts=   0.6538
7ci1_B     2lqk_A  7ci1B     2lqkA gtm1=  0.17795 gtm2=  0.55402 gbest= 0.554020  gdtts=   0.6477
7ci1_B     3tdz_D  7ci1B     3tdzD gtm1=  0.17786 gtm2=  0.53746 gbest= 0.537460  gdtts=   0.6734
7ci1_B     6xwi_A  7ci1B     6xwiA gtm1=  0.17784 gtm2=  0.57023 gbest= 0.570230  gdtts=   0.6475
7ci1_B     2lqk_A  7ci1B     2lqkA gtm1=  0.17778 gtm2=  0.56501 gbest= 0.565010  gdtts=   0.6577
7ci1_B     1qgp_A  7ci1B     1qgpA gtm1=  0.17778 gtm2=  0.51767 gbest= 0.517670  gdtts=   0.6077
7ci1_B     2lqk_A  7ci1B     2lqkA gtm1=  0.17778 gtm2=  0.57692 gbest= 0.576920  gdtts=   0.6587
7ci1_B     1qgp_A  7ci1B     1qgpA gtm1=  0.17777 gtm2=  0.51291 gbest= 0.512910  gdtts=   0.6115
7ci1_B     9f26_C  7ci1B     9f26C gtm1=  0.17775 gtm2=  0.50409 gbest= 0.504090  gdtts=   0.6746
7ci1_B     6xwi_A  7ci1B     6xwiA gtm1=  0.17772 gtm2=  0.56525 gbest= 0.565250  gdtts=   0.6411
7ci1_B     3jbo_O  7ci1B     3jboO gtm1=  0.17758 gtm2=  0.50114 gbest= 0.501140  gdtts=   0.6174
7ci1_B     2jt1_A  7ci1B     2jt1A gtm1=  0.17757 gtm2=  0.55850 gbest= 0.558500  gdtts=   0.6548
7ci1_B     8h1t_K  7ci1B     8h1tK gtm1=  0.17745 gtm2=  0.51111 gbest= 0.511110  gdtts=   0.5885
7ci1_B     1leb_A  7ci1B     1lebA gtm1=  0.17742 gtm2=  0.51294 gbest= 0.512940  gdtts=   0.5808
7ci1_B     1qgp_A  7ci1B     1qgpA gtm1=  0.17739 gtm2=  0.51830 gbest= 0.518300  gdtts=   0.6172
7ci1_B     2lqk_A  7ci1B     2lqkA gtm1=  0.17738 gtm2=  0.55943 gbest= 0.559430  gdtts=   0.6500
7ci1_B     2rre_A  7ci1B     2rreA gtm1=  0.17737 gtm2=  0.52229 gbest= 0.522290  gdtts=   0.6452
7ci1_B     2lqk_A  7ci1B     2lqkA gtm1=  0.17728 gtm2=  0.56299 gbest= 0.562990  gdtts=   0.6641
7ci1_B     2jt1_A  7ci1B     2jt1A gtm1=  0.17728 gtm2=  0.54184 gbest= 0.541840  gdtts=   0.6423
7ci1_B     1leb_A  7ci1B     1lebA gtm1=  0.17726 gtm2=  0.50517 gbest= 0.505170  gdtts=   0.5808
7ci1_B     1ldd_C  7ci1B     1lddC gtm1=  0.17719 gtm2=  0.52910 gbest= 0.529100  gdtts=   0.6310
7ci1_B     2jt1_A  7ci1B     2jt1A gtm1=  0.17717 gtm2=  0.54042 gbest= 0.540420  gdtts=   0.6587
7ci1_B     1kq8_A  7ci1B     1kq8A gtm1=  0.17716 gtm2=  0.50719 gbest= 0.507190  gdtts=   0.5846
7ci1_B     1qgp_A  7ci1B     1qgpA gtm1=  0.17696 gtm2=  0.50531 gbest= 0.505310  gdtts=   0.6061
7ci1_B     8xxt_H  7ci1B     8xxtH gtm1=  0.17684 gtm2=  0.60044 gbest= 0.600440  gdtts=   0.7414
7ci1_B     6xwi_A  7ci1B     6xwiA gtm1=  0.17683 gtm2=  0.55922 gbest= 0.559220  gdtts=   0.6475
7ci1_B     2dy8_A  7ci1B     2dy8A gtm1=  0.17680 gtm2=  0.51282 gbest= 0.512820  gdtts=   0.5159
7ci1_B     8h0w_u  7ci1B     8h0wu gtm1=  0.17676 gtm2=  0.50952 gbest= 0.509520  gdtts=   0.5962
7ci1_B     8h0v_u  7ci1B     8h0vu gtm1=  0.17676 gtm2=  0.50951 gbest= 0.509510  gdtts=   0.5962
7ci1_B     2rre_A  7ci1B     2rreA gtm1=  0.17672 gtm2=  0.50598 gbest= 0.505980  gdtts=   0.6032
